id,cuisine
38879,mexican
30008,french
12349,southern_us
16217,italian
36621,french
40661,italian
48599,mexican
22501,italian
2192,italian
35798,italian
46899,italian
520,mexican
43283,indian
20397,greek
10162,irish
24135,french
17849,italian
37654,mexican
26158,italian
5428,mexican
18673,southern_us
34525,italian
17364,italian
33684,southern_us
9802,thai
24240,southern_us
11809,italian
41184,italian
23188,italian
31228,mexican
6443,southern_us
1231,chinese
10733,italian
40737,italian
35499,italian
8318,italian
47684,british
15563,french
7349,italian
48592,italian
47078,italian
18835,southern_us
6332,italian
16661,southern_us
10943,southern_us
46362,italian
38598,italian
42888,italian
24256,mexican
44570,french
29791,italian
24175,british
36713,italian
40644,italian
28655,italian
2848,french
34162,southern_us
26633,southern_us
43273,french
48550,southern_us
37308,french
19005,greek
1921,italian
8472,southern_us
44040,southern_us
12770,french
11145,indian
6660,italian
20760,french
42642,french
4662,french
26597,italian
39988,french
44052,italian
15811,greek
46315,italian
5398,italian
40009,british
15089,italian
28628,italian
39013,italian
1963,italian
8842,italian
31195,southern_us
37598,chinese
24539,italian
39305,british
23465,italian
36550,italian
33725,italian
29517,italian
11675,italian
23852,italian
42909,italian
37054,italian
12000,southern_us
9166,italian
47048,italian
22116,italian
45240,southern_us
33943,italian
15308,southern_us
38756,mexican
32704,french
29469,spanish
47877,mexican
48756,mexican
21975,french
29429,italian
20881,chinese
47414,mexican
9345,italian
47011,italian
27112,french
20402,italian
45341,mexican
32670,italian
41698,greek
19857,spanish
42417,italian
32254,italian
2942,french
46855,southern_us
20696,italian
48300,french
192,chinese
32018,italian
36695,french
48964,italian
12766,mexican
42491,italian
38537,italian
22752,italian
13104,chinese
24203,italian
38935,southern_us
805,french
3417,southern_us
10861,french
26640,cajun_creole
45720,italian
49419,italian
40352,italian
23447,southern_us
35394,french
10875,filipino
33773,southern_us
1539,chinese
27817,french
12418,italian
37243,french
42127,italian
12905,japanese
43889,southern_us
45671,southern_us
9885,italian
16313,mexican
29862,chinese
11076,italian
14205,italian
160,southern_us
25777,british
11522,italian
27860,mexican
15442,italian
21682,italian
47530,southern_us
10462,southern_us
19447,irish
32509,italian
13777,french
46566,italian
12818,french
6901,spanish
8420,southern_us
18262,italian
26488,french
40225,southern_us
24543,italian
38946,italian
48842,southern_us
2245,french
28820,chinese
26076,vietnamese
21408,chinese
43137,southern_us
16077,italian
6136,japanese
26797,italian
22232,southern_us
32513,british
46573,italian
23417,british
28077,italian
48348,mexican
14165,italian
34531,british
48014,southern_us
45409,italian
29847,spanish
29100,southern_us
47637,french
25472,southern_us
34066,irish
23038,southern_us
5813,italian
12715,greek
37649,italian
4643,italian
31958,italian
48808,italian
14005,italian
25496,italian
37029,mexican
25821,british
43337,french
38604,italian
29603,italian
21318,italian
20175,french
49623,italian
16352,italian
48535,mexican
3761,italian
24743,italian
2493,italian
29402,mexican
47827,french
44726,french
20472,mexican
48253,italian
9810,southern_us
24644,italian
9437,french
48306,italian
5288,french
23638,french
8961,italian
29190,british
40440,southern_us
1485,chinese
3237,greek
49664,southern_us
7013,southern_us
31322,italian
9921,italian
43495,italian
16404,italian
14207,italian
36283,irish
45185,mexican
46086,italian
15950,italian
10852,italian
7872,italian
23328,southern_us
33971,italian
43534,italian
31355,southern_us
41253,french
41422,chinese
48204,mexican
32057,italian
43836,french
24107,italian
36496,italian
6061,french
3404,italian
13461,southern_us
42443,southern_us
49612,italian
48237,french
25591,french
5051,italian
38735,italian
45315,italian
10499,irish
37733,mexican
28537,italian
42701,chinese
2149,italian
8204,british
48318,italian
31976,italian
16798,italian
3463,french
45378,italian
5059,italian
634,french
31436,italian
44424,french
27210,southern_us
9367,italian
42447,japanese
39473,italian
48459,mexican
26925,southern_us
27418,italian
43549,japanese
28330,chinese
23540,italian
23046,french
3010,italian
3764,mexican
8310,french
24067,italian
33496,french
17217,italian
38134,southern_us
48225,italian
10819,italian
20270,french
11362,italian
15251,filipino
39093,chinese
10567,italian
45243,italian
5649,italian
40569,japanese
1045,mexican
10509,italian
14626,french
18812,italian
4233,mexican
13695,mexican
40308,italian
46604,italian
22035,southern_us
39290,southern_us
46065,indian
41748,cajun_creole
26524,japanese
32543,italian
4398,southern_us
27069,french
33375,southern_us
4039,mexican
8010,italian
45016,indian
49669,french
43785,french
4641,southern_us
20897,italian
27149,italian
48400,french
47164,southern_us
43054,indian
44898,italian
43722,italian
6650,french
23376,italian
24251,french
41325,chinese
19133,italian
15843,italian
34532,french
21679,southern_us
35411,italian
9765,italian
16906,italian
37624,irish
19551,italian
42361,french
16853,italian
36743,italian
30296,italian
40826,italian
25987,southern_us
37150,italian
42940,italian
8704,italian
27779,indian
27962,indian
42110,italian
43848,italian
2334,spanish
18882,italian
32970,irish
44755,southern_us
34346,italian
5155,italian
36723,southern_us
41932,southern_us
14939,mexican
36282,mexican
8585,italian
40931,british
47156,italian
7015,italian
9084,french
44893,british
43738,indian
11072,indian
37376,french
25937,french
37277,italian
22283,italian
3742,mexican
34508,italian
19929,italian
7,japanese
46340,italian
3755,mexican
19864,italian
41988,french
35558,italian
19853,italian
17597,italian
45852,mexican
22994,italian
5226,southern_us
770,italian
19583,italian
8878,french
37395,italian
17516,italian
14983,japanese
33265,mexican
32004,italian
29173,italian
9512,southern_us
28947,french
19787,southern_us
39736,italian
30802,italian
23130,italian
3222,indian
46823,italian
27115,spanish
31230,french
12128,southern_us
30321,mexican
5252,mexican
17584,italian
8978,mexican
14020,southern_us
34404,italian
20503,italian
13911,mexican
23318,italian
34663,italian
31032,french
30561,japanese
17515,italian
21828,chinese
38861,italian
45901,italian
35750,french
30109,mexican
4834,mexican
42267,italian
13611,italian
38270,southern_us
29008,italian
43002,italian
21180,italian
35667,italian
2567,italian
24573,italian
47258,italian
2185,mexican
26974,italian
37824,spanish
23441,southern_us
22642,chinese
39849,italian
49051,italian
22925,french
36912,british
240,italian
19385,italian
14144,french
11335,french
48223,italian
18788,chinese
25267,greek
25407,italian
15707,italian
35675,indian
9799,indian
33106,chinese
20615,southern_us
8702,british
22866,french
49019,french
18556,chinese
16141,mexican
48322,italian
37350,italian
1027,italian
37668,french
42765,southern_us
4797,french
17424,french
42608,italian
21519,italian
46087,mexican
37806,italian
35900,italian
32620,southern_us
31940,italian
1505,brazilian
36398,mexican
13061,french
4675,mexican
49036,southern_us
40404,greek
22999,korean
15127,british
20104,french
48058,indian
41589,italian
11834,italian
4206,mexican
42435,french
25186,italian
37071,british
3137,italian
741,french
15780,indian
4316,indian
9340,italian
46997,french
15261,italian
14689,french
883,mexican
40034,italian
564,southern_us
15336,italian
24025,italian
21582,italian
18527,mexican
20904,italian
8738,french
8676,japanese
30185,southern_us
41562,french
35307,italian
28143,mexican
47656,southern_us
29347,italian
40348,japanese
2254,indian
38895,southern_us
27678,southern_us
7841,italian
20334,french
40242,italian
21339,indian
35281,italian
35105,mexican
32338,french
41230,italian
35787,mexican
30724,italian
32342,southern_us
6387,italian
49285,italian
48681,mexican
11476,chinese
27821,italian
10071,southern_us
31396,japanese
37046,mexican
18989,french
23456,mexican
12371,italian
19605,french
48908,southern_us
36415,chinese
27641,southern_us
34351,southern_us
48259,italian
33139,italian
29250,french
32743,italian
47317,italian
46124,french
33783,japanese
29366,italian
20984,italian
6499,irish
38253,french
30846,italian
38089,italian
41767,chinese
40076,italian
14869,italian
27388,french
13289,italian
33625,southern_us
33722,chinese
35156,southern_us
9267,southern_us
37124,southern_us
7622,italian
46842,mexican
3105,italian
32728,french
24933,mexican
33258,italian
34757,british
42060,italian
29607,italian
41168,southern_us
39710,italian
24428,italian
35391,southern_us
14283,filipino
47132,italian
47127,italian
26861,french
40946,italian
30267,southern_us
3249,italian
31629,french
48102,southern_us
33922,french
33084,italian
1257,italian
32175,italian
33580,southern_us
36307,mexican
24430,southern_us
25946,french
38234,southern_us
9831,mexican
21341,indian
18746,southern_us
21259,italian
36407,southern_us
45971,mexican
47568,filipino
9169,mexican
15917,japanese
19884,italian
34196,mexican
42336,thai
42846,southern_us
27223,italian
12495,french
16957,southern_us
14705,southern_us
49694,southern_us
26122,british
20002,italian
36036,italian
22803,indian
23804,italian
14129,italian
28263,italian
3995,mexican
42930,italian
15527,filipino
3274,italian
49387,italian
33406,southern_us
32008,southern_us
30325,chinese
28018,french
466,italian
11201,southern_us
39689,italian
35109,italian
39297,italian
39694,italian
35954,italian
795,italian
13013,italian
22344,southern_us
7505,british
41009,italian
18178,italian
24795,french
28486,british
14189,italian
34459,french
11618,indian
25699,italian
5908,italian
16396,italian
40936,italian
12568,italian
4386,french
34355,italian
868,italian
45186,italian
19291,french
38548,italian
1848,italian
2144,italian
13629,italian
6588,mexican
25411,italian
49162,italian
4353,french
13310,mexican
3313,french
46725,french
39197,japanese
49483,mexican
7108,french
45368,southern_us
22628,italian
40786,mexican
29697,mexican
4103,italian
15011,mexican
43213,mexican
17369,mexican
1560,southern_us
36704,cajun_creole
40432,southern_us
28394,italian
31410,greek
19276,british
3024,southern_us
4582,italian
21732,irish
210,italian
622,southern_us
10935,indian
19607,italian
47407,greek
29722,southern_us
21665,french
16330,italian
10647,french
33369,southern_us
35933,italian
44010,southern_us
13599,mexican
40689,mexican
33887,mexican
30306,french
43031,italian
32346,italian
2940,italian
6785,italian
2786,mexican
11481,southern_us
39121,italian
10954,irish
33155,southern_us
5345,french
40164,southern_us
48554,southern_us
9698,italian
23106,southern_us
43093,british
24672,irish
5891,italian
47093,italian
15009,southern_us
28060,mexican
33523,british
2379,indian
14775,italian
15220,french
36851,italian
39829,italian
22383,italian
3205,italian
8408,italian
20126,italian
19470,italian
12053,spanish
14516,italian
14748,irish
44791,mexican
1532,italian
30793,italian
31881,french
5160,southern_us
5057,french
34194,italian
41705,chinese
19905,mexican
35629,southern_us
42103,southern_us
45941,italian
9110,chinese
42172,italian
41939,french
45250,southern_us
28289,southern_us
18355,italian
14703,italian
3461,italian
45098,southern_us
11405,italian
46844,italian
26361,italian
6523,italian
24156,italian
29448,mexican
1001,irish
17391,mexican
12403,southern_us
25749,italian
21618,italian
20383,british
12910,italian
44894,italian
24454,italian
5825,french
11,mexican
23267,french
49099,southern_us
42191,italian
10319,italian
11648,italian
4412,italian
44603,italian
12311,italian
9352,italian
47952,italian
49425,mexican
43678,italian
10148,mexican
16081,french
49688,southern_us
32985,italian
11136,japanese
41207,greek
46821,french
15891,french
40458,italian
11581,indian
45144,southern_us
47545,italian
21086,italian
35770,french
35552,mexican
21580,french
191,italian
11292,italian
5941,southern_us
25711,indian
43796,italian
29280,french
9015,chinese
28401,italian
5686,italian
4547,french
35474,indian
48123,italian
43267,italian
1135,southern_us
37990,french
9701,italian
47511,italian
19287,italian
39299,greek
24289,italian
29505,italian
40518,southern_us
9584,italian
16133,jamaican
4701,french
39859,irish
29087,greek
9937,italian
4356,southern_us
39846,italian
2086,italian
48530,italian
45933,mexican
27744,southern_us
5434,mexican
19893,southern_us
18827,spanish
4968,italian
30024,filipino
2117,italian
47237,british
20171,italian
13702,italian
3935,mexican
33714,southern_us
45210,italian
22498,italian
13586,italian
17791,italian
12148,french
14958,southern_us
37356,italian
7936,mexican
46242,southern_us
30049,japanese
25722,southern_us
26562,chinese
34145,italian
15874,italian
14347,italian
42311,mexican
41735,italian
4188,italian
47079,french
24816,southern_us
10631,french
28766,japanese
8876,italian
49258,italian
14429,southern_us
49598,indian
29394,southern_us
25872,italian
22278,italian
26095,mexican
11504,italian
12930,italian
19846,italian
7989,southern_us
10964,italian
35529,italian
4032,southern_us
13301,italian
4658,southern_us
15844,italian
1520,mexican
40467,italian
1920,italian
44382,mexican
29341,southern_us
18516,japanese
482,italian
7100,mexican
22396,cajun_creole
19439,italian
24306,italian
37618,italian
5751,italian
16615,italian
12969,mexican
35806,italian
33677,southern_us
45656,italian
10030,italian
3424,italian
22774,french
49429,french
32014,southern_us
5238,italian
11811,italian
44987,korean
15113,french
48635,french
29659,southern_us
14245,french
31750,southern_us
30367,italian
9257,chinese
19427,italian
28431,italian
7503,indian
44760,italian
21161,southern_us
29057,italian
18401,italian
28793,chinese
47306,italian
24211,italian
23532,italian
49332,italian
35851,mexican
7252,french
17755,french
36187,mexican
9847,italian
9136,mexican
32182,italian
40130,mexican
30456,italian
1221,italian
16726,southern_us
15525,italian
17007,southern_us
20960,italian
8986,southern_us
5184,southern_us
40640,italian
24425,mexican
1754,italian
10093,french
23021,spanish
4222,italian
48476,mexican
44301,mexican
13850,italian
28575,french
20138,italian
23020,italian
44250,italian
20038,southern_us
38621,french
18689,italian
10545,japanese
18473,mexican
36411,italian
3190,mexican
46615,italian
6042,southern_us
33483,italian
846,french
34900,british
12632,southern_us
45948,southern_us
49275,mexican
36830,southern_us
28630,italian
47422,southern_us
38625,mexican
15296,italian
22919,british
19145,french
23315,indian
49413,british
46370,mexican
41564,chinese
41226,french
20817,cajun_creole
41661,mexican
8599,french
6386,mexican
16523,mexican
13154,southern_us
6583,italian
38523,french
19909,italian
32321,italian
43106,french
38704,greek
35681,french
15028,southern_us
36820,southern_us
9598,japanese
28818,italian
20418,french
4511,chinese
391,mexican
21507,mexican
31714,mexican
15215,french
24333,mexican
11728,french
20010,italian
4450,southern_us
8003,french
3358,mexican
27326,french
32894,italian
416,mexican
11244,italian
46556,chinese
47810,italian
32819,southern_us
33992,southern_us
35820,southern_us
10562,southern_us
32036,italian
29932,italian
36568,french
9280,italian
22836,french
42268,southern_us
48580,italian
12219,southern_us
38662,italian
41593,italian
22886,italian
12617,mexican
3402,french
21195,italian
24569,italian
31035,indian
20229,french
2263,italian
10826,mexican
14394,southern_us
34210,chinese
3429,mexican
49157,chinese
40847,chinese
14084,mexican
6802,italian
22381,italian
21016,french
29024,mexican
4478,italian
36711,italian
8300,french
47035,japanese
15596,southern_us
19902,italian
31242,italian
21117,italian
15234,mexican
24993,french
31007,italian
31687,french
13657,japanese
36612,italian
14008,french
32124,italian
43570,french
14059,italian
30246,italian
36028,greek
22339,southern_us
42525,mexican
1443,british
